locality,constituency,state,lat,lng,status
NEBUHA,SIDHI,Madhya Pradesh,24.409488,81.860771,locality_curated
GHOGHARA,SIDHI,Madhya Pradesh,24.408087,81.900553,locality_curated
Mahadev Pura,KHEDA,Gujarat,22.707234,72.663172,locality_curated
Ruppura,KHEDA,Gujarat,22.732594,72.66009,locality_curated
Alina,KHEDA,Gujarat,22.733728,72.696591,locality_curated
Mangalpur,KHEDA,Gujarat,22.710794,72.70659,locality_curated
Finav Village Shaileshbhai,KHEDA,Gujarat,22.703373,72.676413,locality_curated
Kadi,KHEDA,Gujarat,22.717506,72.711211,locality_curated
wall,JAIPUR RURAL,Rajasthan,26.830991,75.581035,locality_curated
agency Bhir,JHUNJHUNU,Rajasthan,28.154981,75.381805,locality_curated
agency Bamanwas,JHUNJHUNU,Rajasthan,28.133637,75.380554,locality_curated
agency Peethola,JHUNJHUNU,Rajasthan,28.150449,75.397219,locality_curated
Lamba Gothra,JHUNJHUNU,Rajasthan,28.150595,75.393884,locality_curated
lyngkhat,SHILLONG,Meghalaya,25.552853,91.910584,locality_curated
line,SUNDARGARH (ST),Odisha,22.094043,84.03797,locality_curated
Dubku School,SUNDARGARH (ST),Odisha,22.091913,84.044545,locality_curated
ram janki,HOSHANGABAD,Madhya Pradesh,22.746845,77.708833,locality_curated
khedapati,HOSHANGABAD,Madhya Pradesh,22.747527,77.719453,locality_curated
Mundiya,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
bajrang,HOSHANGABAD,Madhya Pradesh,22.768656,77.704351,locality_curated
yadav,HOSHANGABAD,Madhya Pradesh,22.759118,77.71813,locality_curated
Kandur,MAHABUBNAGAR,Telangana,16.682118,77.96521,locality_curated
Ranipet,MAHABUBNAGAR,Telangana,16.714148,77.949356,locality_curated
Khaithuda,KOTA,Rajasthan,25.198608,75.888781,locality_curated
Velagavalasa,VIZIANAGARAM,Andhra Pradesh,18.076736,83.40464,locality_curated
Vamali,KHEDA,Gujarat,22.701285,72.654342,locality_curated
Modaj,KHEDA,Gujarat,22.730674,72.679296,locality_curated
Sundha,KHEDA,Gujarat,22.690364,72.692894,locality_curated
Sojali,KHEDA,Gujarat,22.71688,72.700482,locality_curated
Khodiyarmata,KHEDA,Gujarat,22.702691,72.676387,locality_curated
Parmar nana,KHEDA,Gujarat,22.700293,72.705727,locality_curated
Italava,BARDOLI(ST),Gujarat,21.105474,73.12291,locality_curated
Sarosi,UNNAO,Uttar Pradesh,26.530892,80.50786,locality_curated
Italwa,BARDOLI(ST),Gujarat,21.128899,73.095939,locality_curated
Khand Bighapur,UNNAO,Uttar Pradesh,26.52952,80.503327,locality_curated
Matlabpur,UNNAO,Uttar Pradesh,26.551414,80.51491,locality_curated
Mavaiya,UNNAO,Uttar Pradesh,26.520447,80.506258,locality_curated
Buxar,UNNAO,Uttar Pradesh,26.528498,80.499853,locality_curated
jakasna,MAHESANA,Gujarat,23.591721,72.369623,locality_curated
Pratapnagar,MAHESANA,Gujarat,23.624876,72.374386,locality_curated
Nadala,SURENDRANAGAR,Gujarat,22.731613,71.62729,locality_curated
Garambhadi,SURENDRANAGAR,Gujarat,22.725908,71.678887,locality_curated
Devgarh,SURENDRANAGAR,Gujarat,22.718226,71.671557,locality_curated
Mandal,SURENDRANAGAR,Gujarat,22.724135,71.628796,locality_curated
Sher,SURENDRANAGAR,Gujarat,22.746199,71.661382,locality_curated
Sadra,SURENDRANAGAR,Gujarat,22.743358,71.630645,locality_curated
Ughroj,SURENDRANAGAR,Gujarat,22.723908,71.666749,locality_curated
Sitapur,SURENDRANAGAR,Gujarat,22.710324,71.624469,locality_curated
Jalisana,SURENDRANAGAR,Gujarat,22.714749,71.618766,locality_curated
Dhedhasana,SURENDRANAGAR,Gujarat,22.738167,71.657676,locality_curated
Sinaj,SURENDRANAGAR,Gujarat,22.756003,71.6579,locality_curated
Trent,SURENDRANAGAR,Gujarat,22.745238,71.66434,locality_curated
Kanpura,SURENDRANAGAR,Gujarat,22.73793,71.662431,locality_curated
Vanpardi,SURENDRANAGAR,Gujarat,22.735116,71.629568,locality_curated
Ughroz,SURENDRANAGAR,Gujarat,22.712658,71.643262,locality_curated
MAHABIR,SREERAMPUR,West Bengal,22.68325,88.807357,locality_curated
Shiva,JAMNAGAR,Gujarat,22.4591,70.045577,locality_curated
Maripur,JAMNAGAR,Gujarat,22.445032,70.05527,locality_curated
Vadugappatti,KARUR,Tamil Nadu,10.977462,78.051343,locality_curated
Tennilai,KARUR,Tamil Nadu,10.938818,78.073938,locality_curated
Markandeya,NIZAMABAD,Telangana,18.678211,78.106928,locality_curated
Mallanna,NIZAMABAD,Telangana,18.661799,78.082303,locality_curated
Vaghela,KHEDA,Gujarat,22.729179,72.668979,locality_curated
Daduram,KHEDA,Gujarat,22.736471,72.69709,locality_curated
Roudakunda,KOPPAL,Karnataka,15.332813,76.130348,locality_curated
timmapur,KOPPAL,Karnataka,15.335898,76.14298,locality_curated
waddarahatti,KOPPAL,Karnataka,15.378706,76.16425,locality_curated
tanakal,KOPPAL,Karnataka,15.34918,76.137767,locality_curated
bannikoppa,KOPPAL,Karnataka,15.353259,76.1381,locality_curated
Popatbhai,KHEDA,Gujarat,22.693797,72.70041,locality_curated
Alasya,RATLAM(ST),Madhya Pradesh,23.311633,75.051294,locality_curated
Dula,RATLAM(ST),Madhya Pradesh,23.346151,75.055715,locality_curated
Matapada,RATLAM(ST),Madhya Pradesh,23.346249,75.027048,locality_curated
kardawad,RATLAM(ST),Madhya Pradesh,23.321748,75.023585,locality_curated
Mohankot,RATLAM(ST),Madhya Pradesh,23.320801,75.011713,locality_curated
Parewa,RATLAM(ST),Madhya Pradesh,23.334346,75.014645,locality_curated
Ratamba,RATLAM(ST),Madhya Pradesh,23.353357,75.040045,locality_curated
jhawalia,RATLAM(ST),Madhya Pradesh,23.311236,75.030372,locality_curated
Pahadwa,RATLAM(ST),Madhya Pradesh,23.307903,75.024717,locality_curated
Umri,RATLAM(ST),Madhya Pradesh,23.326682,75.00694,locality_curated
Ambar,RATLAM(ST),Madhya Pradesh,23.306937,75.04337,locality_curated
Amankuwa,RATLAM(ST),Madhya Pradesh,23.308118,75.046475,locality_curated
Kotbu,RATLAM(ST),Madhya Pradesh,23.301362,75.043676,locality_curated
Masni,RATLAM(ST),Madhya Pradesh,23.319999,75.046486,locality_curated
KUIKATA,KALAHANDI,Odisha,19.918723,83.147072,locality_curated
Sakthi Vilagam,CHIDAMBARAM(SC),Tamil Nadu,11.420982,79.685494,locality_curated
Waund,MAVAL,Maharashtra,18.753123,73.511978,locality_curated
Padmi,MANDLA(ST),Madhya Pradesh,22.600473,80.406466,locality_curated
Bharathanoor Shiva,ATTINGAL,Kerala,8.710577,76.822855,locality_curated
Khijdia,AMRELI,Gujarat,21.612552,71.243175,locality_curated
Kudari,MANDLA(ST),Madhya Pradesh,22.572932,80.365269,locality_curated
Ghansore,MANDLA(ST),Madhya Pradesh,22.57409,80.37028,locality_curated
Chhinda,MANDLA(ST),Madhya Pradesh,22.62102,80.357519,locality_curated
Dilwara,MANDLA(ST),Madhya Pradesh,22.608964,80.390941,locality_curated
Suthar,KHEDA,Gujarat,22.700427,72.697298,locality_curated
Adinar,KHEDA,Gujarat,22.708465,72.702907,locality_curated
Shiva,JORHAT,Assam,26.734008,94.196077,locality_curated
Vegdavav,SURENDRANAGAR,Gujarat,22.727413,71.617726,locality_curated
Ishanpur,SURENDRANAGAR,Gujarat,22.734263,71.677884,locality_curated
Ghatila,SURENDRANAGAR,Gujarat,22.718991,71.668714,locality_curated
Ghanshyampur,SURENDRANAGAR,Gujarat,22.72204,71.625842,locality_curated
Igorala,SURENDRANAGAR,Gujarat,22.737757,71.672003,locality_curated
Sundergarh,SURENDRANAGAR,Gujarat,22.741414,71.648,locality_curated
Ramji,SURENDRANAGAR,Gujarat,22.731095,71.676211,locality_curated
Golasan,SURENDRANAGAR,Gujarat,22.749027,71.670119,locality_curated
Tikar,SURENDRANAGAR,Gujarat,22.747315,71.670573,locality_curated
Narali,SURENDRANAGAR,Gujarat,22.73901,71.665202,locality_curated
Jasmatpur,SURENDRANAGAR,Gujarat,22.705253,71.649717,locality_curated
Charadwa,SURENDRANAGAR,Gujarat,22.72331,71.6224,locality_curated
Sukhpar,SURENDRANAGAR,Gujarat,22.74308,71.619494,locality_curated
Rawaliyavadar,SURENDRANAGAR,Gujarat,22.707681,71.669169,locality_curated
Halvad,SURENDRANAGAR,Gujarat,22.69753,71.639177,locality_curated
Dhanala,SURENDRANAGAR,Gujarat,22.706663,71.652894,locality_curated
Shivpur,SURENDRANAGAR,Gujarat,22.743731,71.63459,locality_curated
Chandragarh,SURENDRANAGAR,Gujarat,22.744747,71.641352,locality_curated
Ranjitgarh,SURENDRANAGAR,Gujarat,22.743066,71.650311,locality_curated
Mayapur,SURENDRANAGAR,Gujarat,22.717607,71.620379,locality_curated
Raydhra,SURENDRANAGAR,Gujarat,22.712285,71.663787,locality_curated
Ranekpar,SURENDRANAGAR,Gujarat,22.740242,71.62573,locality_curated
Devaliya,SURENDRANAGAR,Gujarat,22.718983,71.662333,locality_curated
Malaniyad,SURENDRANAGAR,Gujarat,22.734763,71.626389,locality_curated
Sundari,SURENDRANAGAR,Gujarat,22.737274,71.661008,locality_curated
Devalia,SURENDRANAGAR,Gujarat,22.736144,71.679172,locality_curated
Jogad,SURENDRANAGAR,Gujarat,22.711769,71.640213,locality_curated
benakal,KOPPAL,Karnataka,15.357405,76.177634,locality_curated
kinnal,KOPPAL,Karnataka,15.339067,76.145142,locality_curated
hitnal,KOPPAL,Karnataka,15.365852,76.159026,locality_curated
navagam,KHEDA,Gujarat,22.70667,72.701015,locality_curated
Vivekananda High,BANASKANTHA,Gujarat,24.154932,72.425264,locality_curated
field,BAGHPAT,Uttar Pradesh,28.960131,77.207793,locality_curated
Doddamagalli,MYSORE,Karnataka,12.302927,76.664838,locality_curated
Parakalakottai,THANJAVUR,Tamil Nadu,10.806797,79.145942,locality_curated
Toomdi,CHHINDWARA,Madhya Pradesh,22.026182,78.936435,locality_curated
Nagdhara,NAVSARI,Gujarat,20.941944,72.98088,locality_curated
Khadsupa,NAVSARI,Gujarat,20.936427,72.93686,locality_curated
Kanbad,NAVSARI,Gujarat,20.975579,72.950379,locality_curated
Unn,NAVSARI,Gujarat,20.949798,72.93319,locality_curated
Kambada,NAVSARI,Gujarat,20.942458,72.980679,locality_curated
Boriach,NAVSARI,Gujarat,20.931889,72.975512,locality_curated
Rajwada,NAVSARI,Gujarat,20.966988,72.955441,locality_curated
Toli,NAVSARI,Gujarat,20.938196,72.940755,locality_curated
Mogar,NAVSARI,Gujarat,20.918183,72.942665,locality_curated
Talav,NAVSARI,Gujarat,20.923236,72.930918,locality_curated
Gandhi,NAVSARI,Gujarat,20.929236,72.96661,locality_curated
Salej,NAVSARI,Gujarat,20.933691,72.947741,locality_curated
Haripar,SURENDRANAGAR,Gujarat,22.750837,71.650614,locality_curated
Mudhauli,MAINPURI,Uttar Pradesh,27.240908,78.991927,locality_curated
Tisauli,MAINPURI,Uttar Pradesh,27.220777,79.013425,locality_curated
Tirkara,MAINPURI,Uttar Pradesh,27.226419,79.043135,locality_curated
Chhinkaura,MAINPURI,Uttar Pradesh,27.25746,79.033193,locality_curated
Karhal,MAINPURI,Uttar Pradesh,27.261238,79.021849,locality_curated
Bamtapur,MAINPURI,Uttar Pradesh,27.219446,79.010646,locality_curated
Havra,MAINPURI,Uttar Pradesh,27.212202,79.000138,locality_curated
Saifai,MAINPURI,Uttar Pradesh,27.255042,78.991375,locality_curated
Banupur I,HOWRAH,West Bengal,22.573974,88.276704,locality_curated
khan,ANANTNAG,Jammu And Kashmir,33.75113,75.122873,locality_curated
Tulsa wali,ROHTAK,Haryana,28.901167,76.62185,locality_curated
Gram,GHAZIPUR,Uttar Pradesh,25.584413,83.596753,locality_curated
Annehal,CHITRADURGA(SC),Karnataka,14.221132,76.413132,locality_curated
NAWABGARH,TEHRI GARHWAL,Uttarakhand,30.381662,78.462977,locality_curated
Susta,MUZAFFARPUR,Bihar,26.13394,85.346765,locality_curated
Palayamkottai,TIRUNELVELI,Tamil Nadu,8.70001,77.739346,locality_curated
Hulligemma Devi,BIJAPUR(SC),Karnataka,16.830521,75.729198,locality_curated
Porur,VILUPPURAM(SC),Tamil Nadu,11.942651,79.475838,locality_curated
Nagar,VILUPPURAM(SC),Tamil Nadu,11.936375,79.479023,locality_curated
Dhrowpathi amman,VILUPPURAM(SC),Tamil Nadu,11.927328,79.501105,locality_curated
Government,VILUPPURAM(SC),Tamil Nadu,11.930372,79.4736,locality_curated
Vengandhur,VILUPPURAM(SC),Tamil Nadu,11.922534,79.516127,locality_curated
Vellaiyampattu,VILUPPURAM(SC),Tamil Nadu,11.934012,79.521573,locality_curated
Jeyankondam Town,KARUR,Tamil Nadu,10.979537,78.095062,locality_curated
Puliyur Town,KARUR,Tamil Nadu,10.936136,78.0766,locality_curated
Atwa,GHAZIPUR,Uttar Pradesh,25.597044,83.583055,locality_curated
Nagar,GHAZIPUR,Uttar Pradesh,25.592088,83.603106,locality_curated
Paliya,GHAZIPUR,Uttar Pradesh,25.567297,83.602243,locality_curated
Raksha,GHAZIPUR,Uttar Pradesh,25.583164,83.594076,locality_curated
Jakhania,GHAZIPUR,Uttar Pradesh,25.565459,83.596865,locality_curated
Barhi,GHAZIPUR,Uttar Pradesh,25.56323,83.555261,locality_curated
Rampur,GHAZIPUR,Uttar Pradesh,25.564434,83.555832,locality_curated
Khadicha,GHAZIPUR,Uttar Pradesh,25.552144,83.570443,locality_curated
Manapadaiveedu,TIRUNELVELI,Tamil Nadu,8.736786,77.762904,locality_curated
Shihor,SURENDRANAGAR,Gujarat,22.745022,71.654392,locality_curated
connecting,SIKAR,Rajasthan,27.629673,75.113582,locality_curated
Kalika,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
Pachtar,JAMNAGAR,Gujarat,22.471367,70.078356,locality_curated
Weaver,HINDUPUR,Andhra Pradesh,13.841563,77.467896,locality_curated
weavers,HINDUPUR,Andhra Pradesh,13.81559,77.470803,locality_curated
Penta,VIZIANAGARAM,Andhra Pradesh,18.100042,83.375256,locality_curated
Paradhi,VIZIANAGARAM,Andhra Pradesh,18.110044,83.380362,locality_curated
Chodipallipeta,VIZIANAGARAM,Andhra Pradesh,18.114863,83.379448,locality_curated
Kondarajupalem,VIZIANAGARAM,Andhra Pradesh,18.091033,83.420038,locality_curated
Mukkam,VIZIANAGARAM,Andhra Pradesh,18.128593,83.385823,locality_curated
Kothe,FARIDKOT(SC),Punjab,30.647662,74.735363,locality_curated
Matta,FARIDKOT(SC),Punjab,30.692273,74.730179,locality_curated
Guru,FARIDKOT(SC),Punjab,30.653663,74.770079,locality_curated
Sadhanwala,FARIDKOT(SC),Punjab,30.664885,74.735895,locality_curated
Puliyangudi Village Thenharirajapuram,CHIDAMBARAM(SC),Tamil Nadu,11.407327,79.704228,locality_curated
LAXMIPUR,KALAHANDI,Odisha,19.926474,83.163692,locality_curated
BHANGABARI,KALAHANDI,Odisha,19.89276,83.143029,locality_curated
junagarh block maliguga,KALAHANDI,Odisha,19.926951,83.139039,locality_curated
GHUGHUTA,SIDHI,Madhya Pradesh,24.411097,81.901047,locality_curated
Pinnathur West,CHIDAMBARAM(SC),Tamil Nadu,11.423174,79.670878,locality_curated
Chengam Town,TIRUVANNAMALAI,Tamil Nadu,12.232732,79.0442,locality_curated
Vettavalam Town,TIRUVANNAMALAI,Tamil Nadu,12.211597,79.101071,locality_curated
Palayanur,TIRUVANNAMALAI,Tamil Nadu,12.209151,79.060835,locality_curated
Bileshwar Mahadev,RAJKOT,Gujarat,22.296367,70.775568,locality_curated
alur,DAVANAGERE,Karnataka,14.482142,75.905302,locality_curated
goguddu,DAVANAGERE,Karnataka,14.458823,75.937625,locality_curated
muginagundi,DAVANAGERE,Karnataka,14.442684,75.933724,locality_curated
kotemalluru,DAVANAGERE,Karnataka,14.484997,75.909519,locality_curated
BALETIYA,PANCHMAHAL,Gujarat,22.677789,73.594631,locality_curated
PINGLI,PANCHMAHAL,Gujarat,22.701534,73.626789,locality_curated
STATION,PANCHMAHAL,Gujarat,22.675194,73.595923,locality_curated
JANTRAL,PANCHMAHAL,Gujarat,22.709133,73.625634,locality_curated
BAKROL,PANCHMAHAL,Gujarat,22.727914,73.601498,locality_curated
MIRAPURI,PANCHMAHAL,Gujarat,22.7092,73.610853,locality_curated
OFFICE,PANCHMAHAL,Gujarat,22.701697,73.56809,locality_curated
VEJALPUR VETENARY,PANCHMAHAL,Gujarat,22.715178,73.579888,locality_curated
ramnagar dhushi,DARBHANGA,Bihar,26.162387,85.879696,locality_curated
antargat raghopur,DARBHANGA,Bihar,26.143973,85.874909,locality_curated
jetuka paightol,DARBHANGA,Bihar,26.165218,85.862883,locality_curated
antargat balaur,DARBHANGA,Bihar,26.140634,85.884099,locality_curated
madapura,DAVANAGERE,Karnataka,14.480775,75.930417,locality_curated
Ghugu Bari,BARPETA,Assam,26.295727,90.998951,locality_curated
Gurudeva,KOLLAM,Kerala,8.905971,76.619587,locality_curated
Yellareddygudem,BHONGIR,Telangana,17.523346,78.887995,locality_curated
Auravani,BHONGIR,Telangana,17.534332,78.889505,locality_curated
Anajipur,BHONGIR,Telangana,17.518205,78.900562,locality_curated
Puttagudem,BHONGIR,Telangana,17.491028,78.904617,locality_curated
Bewar Nagar,MAINPURI,Uttar Pradesh,27.222646,79.004537,locality_curated
antargat lagma,DARBHANGA,Bihar,26.172801,85.871077,locality_curated
Sultaganj,MAINPURI,Uttar Pradesh,27.243115,79.048423,locality_curated
Chawane in Savane,MAVAL,Maharashtra,18.753795,73.554042,locality_curated
GRAM,BALAGHAT,Madhya Pradesh,21.789028,80.167596,locality_curated
Bhagat Sing,ALIPURDUARS(ST),West Bengal,26.501504,89.691975,locality_curated
Roppa,CHITRADURGA(SC),Karnataka,14.256159,76.384636,locality_curated
Bagyavanti,BIJAPUR(SC),Karnataka,16.832367,75.684121,locality_curated
Dhandhusar,PORBANDAR,Gujarat,21.618051,69.606224,locality_curated
Ambala,PORBANDAR,Gujarat,21.619837,69.63105,locality_curated
Amargarh,PORBANDAR,Gujarat,21.635614,69.590398,locality_curated
Tirath,PORBANDAR,Gujarat,21.651055,69.638753,locality_curated
Dhandhawala,PORBANDAR,Gujarat,21.629426,69.578607,locality_curated
shankar,HOSHANGABAD,Madhya Pradesh,22.745551,77.720727,locality_curated
gram,HOSHANGABAD,Madhya Pradesh,22.758662,77.717743,locality_curated
dongariya baba chabutra,HOSHANGABAD,Madhya Pradesh,22.762828,77.757831,locality_curated
Ayakudi Town,DINDIGUL,Tamil Nadu,10.351386,77.984911,locality_curated
hanuman dham,HOSHANGABAD,Madhya Pradesh,22.728688,77.742226,locality_curated
want,HOSHANGABAD,Madhya Pradesh,22.775595,77.725279,locality_curated
way towards,LOHARDAGA(ST),Jharkhand,23.417323,84.656567,locality_curated
Bamunpukhuri Hari,JORHAT,Assam,26.721457,94.212256,locality_curated
Path,SHIMLA (SC),Himachal Pradesh,31.096866,77.157978,locality_curated
janoli,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
LalKuan Nagar,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
kisanpur,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
Gram,AMRAVATI(SC),Maharashtra,20.937449,77.728902,locality_curated
Peapully,NANDYAL,Andhra Pradesh,15.471175,78.499496,locality_curated
Ashti,AMRAVATI(SC),Maharashtra,20.928577,77.726224,locality_curated
Rudravaram,NANDYAL,Andhra Pradesh,15.457368,78.482545,locality_curated
Railway Kothapalli,NANDYAL,Andhra Pradesh,15.4786,78.468182,locality_curated
Gutupalli,NANDYAL,Andhra Pradesh,15.494844,78.485175,locality_curated
Galudan,AHMEDABAD EAST,Gujarat,23.061145,72.587585,locality_curated
Durgadevi,BIJAPUR(SC),Karnataka,16.844036,75.713873,locality_curated
Dyavamma,BIJAPUR(SC),Karnataka,16.828778,75.724135,locality_curated
Karfali,SRINAGAR,Jammu And Kashmir,34.087564,74.770841,locality_curated
Zaindar,SRINAGAR,Jammu And Kashmir,34.10285,74.821243,locality_curated
Shorgari,SRINAGAR,Jammu And Kashmir,34.075705,74.776597,locality_curated
Sangameshwar,BIJAPUR(SC),Karnataka,16.843641,75.696905,locality_curated
Kalameshwar,BIJAPUR(SC),Karnataka,16.817113,75.693705,locality_curated
Pusumpon,RAMANATHAPURAM,Tamil Nadu,9.39377,78.82636,locality_curated
Maruteshwar,BIJAPUR(SC),Karnataka,16.852549,75.718499,locality_curated
Haripur Gram,RANAGHAT(SC),West Bengal,23.195093,88.52867,locality_curated
Bhayavadar,PORBANDAR,Gujarat,21.648196,69.586531,locality_curated
Totad Hanuman,BIJAPUR(SC),Karnataka,16.812825,75.699093,locality_curated
Kalana,PORBANDAR,Gujarat,21.651167,69.628764,locality_curated
Chhatrasa,PORBANDAR,Gujarat,21.645323,69.585142,locality_curated
Nani Vavdi,PORBANDAR,Gujarat,21.66402,69.616488,locality_curated
Chhadavdar,PORBANDAR,Gujarat,21.662284,69.630177,locality_curated
Chormarwa Yog Aapa,ROBERTSGANJ(SC),Uttar Pradesh,24.6876,83.095408,locality_curated
Lord Shiva,ROBERTSGANJ(SC),Uttar Pradesh,24.706301,83.062643,locality_curated
Ravidas,ROBERTSGANJ(SC),Uttar Pradesh,24.679399,83.085873,locality_curated
Bhaisauda,ROBERTSGANJ(SC),Uttar Pradesh,24.681913,83.04457,locality_curated
middle,ROBERTSGANJ(SC),Uttar Pradesh,24.662858,83.047315,locality_curated
Semar,ROBERTSGANJ(SC),Uttar Pradesh,24.701011,83.089849,locality_curated
Bhola,PORBANDAR,Gujarat,21.641902,69.630504,locality_curated
Basaveshwar,BIJAPUR(SC),Karnataka,16.84164,75.681842,locality_curated
Bholgamada,PORBANDAR,Gujarat,21.662935,69.624895,locality_curated
Fareni,PORBANDAR,Gujarat,21.655022,69.578984,locality_curated
Tulshinagar,YAVATMAL-WASHIM,Maharashtra,,,locality_curated
Wai Mendhi,YAVATMAL-WASHIM,Maharashtra,,,locality_curated
Parabdi,PORBANDAR,Gujarat,21.618184,69.628085,locality_curated
Kuntipally,BHONGIR,Telangana,17.522599,78.886934,locality_curated
Gujarati,PORBANDAR,Gujarat,21.663795,69.617753,locality_curated
Patanvav,PORBANDAR,Gujarat,21.637733,69.627261,locality_curated
Heroor,UDUPI CHIKMAGALUR,Karnataka,13.362841,75.122427,locality_curated
Kaltur,UDUPI CHIKMAGALUR,Karnataka,13.340397,75.131024,locality_curated
Kila,BHIWANI MAHENDRAGARH,Haryana,28.375181,76.133712,locality_curated
Kalbhairav,PORBANDAR,Gujarat,21.627896,69.583684,locality_curated
Panchnath,PORBANDAR,Gujarat,21.651814,69.630258,locality_curated
Hanumanwadi,PORBANDAR,Gujarat,21.625863,69.602088,locality_curated
Peparwadi Hanuman,PORBANDAR,Gujarat,21.655778,69.632594,locality_curated
Mubarakpur,YAVATMAL-WASHIM,Maharashtra,,,locality_curated
Ravidas Dharmshala,SANGRUR,Punjab,30.232546,75.814778,locality_curated
Dharmshala,SANGRUR,Punjab,30.238456,75.860008,locality_curated
Lakhmipur,BALLIA,Uttar Pradesh,25.754553,84.170316,locality_curated
Kundesar,BALLIA,Uttar Pradesh,25.73857,84.165496,locality_curated
Mandi,SANGRUR,Punjab,30.263784,75.859542,locality_curated
Khoo,SANGRUR,Punjab,30.257656,75.846604,locality_curated
Shop,SANGRUR,Punjab,30.21514,75.845518,locality_curated
Marhour Chatti,BALLIA,Uttar Pradesh,25.728867,84.149581,locality_curated
Mirzabad,BALLIA,Uttar Pradesh,25.783371,84.150981,locality_curated
Maa Bhagwati,BALLIA,Uttar Pradesh,25.766296,84.159466,locality_curated
Salamatpur Chatti,BALLIA,Uttar Pradesh,25.741005,84.132379,locality_curated
